timestamp,region,service_type,demand,capacity_allocation,cost_usd,service_availability_pct,is_holiday,economic_index,market_growth_rate,cloud_adoption_index
31-07-2024,Korea Central,Compute,595,775,171.25,99.79,0,91.73,1.66,61.21
31-07-2024,Korea Central,Storage,550,711,96.11,99.05,0,91.73,1.66,61.21
31-07-2024,Korea Central,Network,202,226,68.74,99.69,0,91.73,1.66,61.21
31-07-2024,Central India,Compute,513,619,119.77,98.83,0,91.73,1.66,61.21
31-07-2024,Central India,Storage,248,339,61.22,99.38,0,91.73,1.66,61.21
31-07-2024,Central India,Network,544,678,162.85,99.22,0,91.73,1.66,61.21
01-08-2024,East Asia,Compute,369,440,58.07,,1,89.53,2.14,78.39
01-08-2024,East Asia,Storage,307,380,75.59,98.69,1,89.53,2.14,78.39
01-08-2024,East Asia,Network,439,586,105.68,99.69,1,89.53,2.14,78.39
01-08-2024,South India,Compute,579,749,187.97,99.56,1,89.53,2.14,78.39
01-08-2024,South India,Storage,356,407,84.98,99.5,1,89.53,2.14,78.39
01-08-2024,South India,Network,443,490,80.59,99.61,1,89.53,2.14,78.39
01-08-2024,Japan East,Compute,270,374,63.63,,1,89.53,2.14,78.39
01-08-2024,Japan East,Storage,450,628,108.74,98.94,1,89.53,2.14,78.39
01-08-2024,Japan East,Network,614,748,210.03,99.29,1,89.53,2.14,78.39
01-08-2024,Southeast Asia,Compute,179,242,29.52,99.53,1,89.53,2.14,
01-08-2024,Southeast Asia,Storage,635,849,125.47,99.33,1,89.53,2.14,78.39
01-08-2024,Southeast Asia,Network,196,242,67.95,99.66,1,89.53,2.14,78.39
01-08-2024,Korea Central,Compute,454,530,80.2,99.09,1,89.53,2.14,78.39
01-08-2024,Korea Central,Storage,605,819,168.51,99.75,1,89.53,2.14,78.39
01-08-2024,Korea Central,Network,233,281,80.55,98.71,1,89.53,2.14,78.39
01-08-2024,Central India,Compute,649,849,223.82,98.72,1,89.53,2.14,78.39
01-08-2024,Central India,Storage,413,483,141.28,99.94,1,89.53,2.14,78.39
01-08-2024,Central India,Network,603,681,116.85,99.9,1,89.53,2.14,78.39
02-08-2024,East Asia,Compute,689,896,177.08,99.68,0,91.25,4.51,87.43
02-08-2024,East Asia,Storage,674,934,184.8,99.16,0,91.25,4.51,87.43
02-08-2024,East Asia,Network,194,266,47.11,99.12,0,91.25,4.51,
02-08-2024,South India,Compute,332,416,74.11,99.77,0,91.25,4.51,87.43
02-08-2024,South India,Storage,522,682,90.5,99.17,0,91.25,4.51,87.43
02-08-2024,South India,Network,453,586,122.11,99.39,0,91.25,4.51,87.43
02-08-2024,Japan East,Compute,213,,57.02,98.84,0,91.25,4.51,87.43
02-08-2024,Japan East,Storage,385,477,80.23,99.01,0,91.25,4.51,87.43
02-08-2024,Japan East,Network,659,799,,99.52,0,91.25,4.51,87.43
02-08-2024,Southeast Asia,Compute,330,393,66.05,99.39,0,91.25,4.51,87.43
02-08-2024,Southeast Asia,Storage,437,518,145.75,99.64,0,91.25,4.51,87.43
02-08-2024,Southeast Asia,Network,457,574,75.57,99.56,0,91.25,4.51,87.43
02-08-2024,Korea Central,Compute,222,258,71.45,99.09,0,91.25,4.51,87.43
02-08-2024,Korea Central,Storage,461,604,100.76,99.82,0,91.25,4.51,87.43
02-08-2024,Korea Central,Network,560,754,109.39,99.28,0,,4.51,87.43
02-08-2024,Central India,Compute,567,763,145.25,98.84,0,91.25,4.51,87.43
02-08-2024,Central India,Storage,378,489,62.13,99.73,0,91.25,4.51,87.43
02-08-2024,Central India,Network,564,667,169.09,99.07,0,91.25,4.51,87.43
03-08-2024,East Asia,Compute,390,523,71.77,98.9,1,91.57,4.79,86.22
03-08-2024,East Asia,Storage,459,585,105.3,99.68,1,91.57,4.79,86.22
03-08-2024,East Asia,Network,473,590,78.33,99.36,1,91.57,4.79,86.22
03-08-2024,South India,Compute,575,709,188.38,99.76,1,91.57,4.79,86.22
03-08-2024,South India,Storage,265,356,75.9,98.83,1,91.57,4.79,86.22
03-08-2024,South India,Network,210,275,46.78,99.25,1,91.57,4.79,86.22
03-08-2024,Japan East,Compute,418,579,87.21,,1,91.57,4.79,86.22
03-08-2024,Japan East,Storage,601,824,120.31,99.48,1,91.57,4.79,86.22
03-08-2024,Japan East,Network,405,497,130.9,98.55,1,91.57,4.79,86.22
03-08-2024,Southeast Asia,Compute,570,678,184.03,98.83,1,91.57,4.79,86.22
03-08-2024,Southeast Asia,Storage,640,894,190.21,,1,91.57,4.79,86.22
03-08-2024,Southeast Asia,Network,614,829,117.89,99.48,1,91.57,4.79,86.22
03-08-2024,Korea Central,Compute,638,,153.04,99.45,1,,4.79,86.22
03-08-2024,Korea Central,Storage,425,503,81.79,99.71,1,91.57,4.79,86.22
03-08-2024,Korea Central,Network,376,463,60.38,99.88,1,91.57,4.79,86.22
03-08-2024,Central India,Compute,371,505,120.32,99.78,1,91.57,,
03-08-2024,Central India,Storage,619,835,188.45,99.24,1,91.57,4.79,86.22
03-08-2024,Central India,Network,588,718,102.81,99.81,1,91.57,4.79,86.22
04-08-2024,East Asia,Compute,246,297,79.5,99.41,0,90.07,1.85,73.25
04-08-2024,East Asia,Storage,,335,90.62,98.68,0,90.07,1.85,73.25
04-08-2024,East Asia,Network,612,824,208.29,98.78,0,90.07,1.85,73.25
04-08-2024,South India,Compute,684,831,149.01,99.68,0,90.07,1.85,73.25
04-08-2024,South India,Storage,514,591,77.45,99.77,0,90.07,1.85,73.25
04-08-2024,South India,Network,306,355,82.36,99.02,0,90.07,1.85,73.25
04-08-2024,Japan East,Compute,456,615,144.05,98.56,0,90.07,1.85,73.25
04-08-2024,Japan East,Storage,254,295,86.46,98.82,0,90.07,1.85,73.25
04-08-2024,Japan East,Network,418,474,114.28,99.99,0,90.07,1.85,73.25
04-08-2024,Southeast Asia,Compute,307,428,88.63,98.98,0,90.07,1.85,73.25
04-08-2024,Southeast Asia,Storage,556,739,91.93,98.71,0,90.07,1.85,73.25
04-08-2024,Southeast Asia,Network,272,336,51.61,99.22,0,90.07,1.85,73.25
04-08-2024,Korea Central,Compute,585,693,91.51,98.6,0,90.07,1.85,73.25
04-08-2024,Korea Central,Storage,680,882,171.1,99.04,0,90.07,1.85,73.25
04-08-2024,Korea Central,Network,392,436,99.93,98.82,0,90.07,1.85,73.25
04-08-2024,Central India,Compute,353,467,64.13,99.28,0,90.07,1.85,73.25
04-08-2024,Central India,Storage,192,236,35.06,98.87,0,90.07,1.85,73.25
04-08-2024,Central India,Network,646,,202.53,99.58,0,90.07,1.85,73.25
05-08-2024,East Asia,Compute,449,593,144.17,99.33,1,88.83,2.54,78.49
05-08-2024,East Asia,Storage,396,462,69.27,99.97,1,88.83,2.54,78.49
05-08-2024,East Asia,Network,314,422,104.22,99.38,1,88.83,2.54,78.49
05-08-2024,South India,Compute,228,251,45.4,99.71,1,88.83,2.54,78.49
05-08-2024,South India,Storage,683,840,191.94,,1,88.83,2.54,78.49
05-08-2024,South India,Network,518,652,158.99,99.18,1,,2.54,78.49
05-08-2024,Japan East,Compute,262,308,84.53,99.64,1,88.83,2.54,
05-08-2024,Japan East,Storage,620,773,101.9,98.86,1,88.83,2.54,78.49
05-08-2024,Japan East,Network,356,486,80.94,98.72,1,88.83,2.54,78.49
05-08-2024,Southeast Asia,Compute,297,406,80.88,99.6,1,88.83,2.54,78.49
05-08-2024,Southeast Asia,Storage,608,756,210.15,99.34,1,88.83,2.54,78.49
05-08-2024,Southeast Asia,Network,341,472,61.3,,1,88.83,2.54,78.49
05-08-2024,Korea Central,Compute,654,765,,99.14,1,88.83,2.54,78.49
05-08-2024,Korea Central,Storage,239,311,59.78,99.38,1,88.83,2.54,78.49
05-08-2024,Korea Central,Network,534,741,184.47,99.72,1,88.83,2.54,78.49
05-08-2024,Central India,Compute,685,,126.88,98.87,1,88.83,2.54,78.49
05-08-2024,Central India,Storage,307,360,98.77,99.34,1,88.83,2.54,78.49
05-08-2024,Central India,Network,366,458,95.81,98.86,1,88.83,2.54,78.49
06-08-2024,East Asia,Compute,661,865,222,99.06,1,87.68,4.84,64.58
06-08-2024,East Asia,Storage,464,597,129.39,98.94,1,87.68,4.84,64.58
06-08-2024,East Asia,Network,240,266,81.59,99.1,1,87.68,4.84,64.58
06-08-2024,South India,Compute,328,383,98.1,99.65,1,87.68,4.84,
06-08-2024,South India,Storage,647,,224.24,99.34,1,87.68,4.84,
06-08-2024,South India,Network,244,291,57.38,99.68,1,87.68,4.84,64.58
06-08-2024,Japan East,Compute,511,634,166.92,99.91,1,87.68,4.84,64.58
06-08-2024,Japan East,Storage,483,652,94.96,99.25,1,87.68,4.84,
06-08-2024,Japan East,Network,254,326,88.32,99.82,1,87.68,4.84,64.58
06-08-2024,Southeast Asia,Compute,672,788,143.91,98.55,1,87.68,4.84,64.58
06-08-2024,Southeast Asia,Storage,607,816,,99.07,1,87.68,4.84,64.58
06-08-2024,Southeast Asia,Network,409,560,66.11,99.23,1,87.68,4.84,64.58
06-08-2024,Korea Central,Compute,340,397,61.93,99.45,1,87.68,4.84,64.58
06-08-2024,Korea Central,Storage,274,321,83.72,99.42,1,87.68,4.84,64.58
06-08-2024,Korea Central,Network,200,223,42.53,99.43,1,87.68,4.84,64.58
06-08-2024,Central India,Compute,,741,162.37,98.52,1,87.68,4.84,64.58
06-08-2024,Central India,Storage,661,741,165.33,98.65,1,87.68,4.84,64.58
06-08-2024,Central India,Network,683,838,106.52,98.79,1,87.68,4.84,64.58
07-08-2024,East Asia,Compute,179,247,33.33,99.87,0,90.75,2.21,86.17
07-08-2024,East Asia,Storage,503,682,136.48,98.79,0,90.75,2.21,86.17
07-08-2024,East Asia,Network,224,265,40.42,,0,90.75,2.21,86.17
07-08-2024,South India,Compute,472,619,106.97,99.19,0,90.75,2.21,86.17
07-08-2024,South India,Storage,,755,166.76,99.98,0,90.75,2.21,86.17
07-08-2024,South India,Network,,815,180.59,98.71,0,90.75,2.21,86.17
07-08-2024,Japan East,Compute,282,343,69.74,99.82,0,90.75,,86.17
07-08-2024,Japan East,Storage,658,750,141.69,99.4,0,90.75,2.21,86.17
07-08-2024,Japan East,Network,227,277,64.76,99.61,0,90.75,2.21,86.17
07-08-2024,Southeast Asia,Compute,637,849,182.5,98.62,0,90.75,2.21,86.17
07-08-2024,Southeast Asia,Storage,299,391,90.8,99.06,0,90.75,2.21,86.17
07-08-2024,Southeast Asia,Network,649,866,144.25,98.8,0,90.75,2.21,86.17
07-08-2024,Korea Central,Compute,278,,56.24,99.86,0,90.75,2.21,86.17
07-08-2024,Korea Central,Storage,464,628,84.74,98.63,0,90.75,2.21,86.17
07-08-2024,Korea Central,Network,308,402,100.76,98.8,0,90.75,2.21,86.17
07-08-2024,Central India,Compute,205,276,60.83,98.89,0,90.75,2.21,86.17
07-08-2024,Central India,Storage,538,746,109.58,99.18,0,90.75,2.21,86.17
07-08-2024,Central India,Network,652,810,159.06,99.49,0,90.75,2.21,86.17
08-08-2024,East Asia,Compute,219,290,51.77,99.24,1,90.34,1.95,80
08-08-2024,East Asia,Storage,369,422,90.6,99.51,1,90.34,1.95,80
08-08-2024,East Asia,Network,651,802,154.18,98.66,1,90.34,1.95,80
08-08-2024,South India,Compute,392,438,85.32,99.59,1,90.34,1.95,80
08-08-2024,South India,Storage,413,538,,98.67,1,90.34,1.95,80
08-08-2024,South India,Network,314,385,54.91,99.4,1,90.34,1.95,80
08-08-2024,Japan East,Compute,606,756,94.62,99.97,1,90.34,1.95,80
08-08-2024,Japan East,Storage,502,649,155.8,98.54,1,90.34,1.95,80
08-08-2024,Japan East,Network,410,511,68.36,99.99,1,90.34,1.95,80
08-08-2024,Southeast Asia,Compute,429,573,75.8,99.62,1,90.34,1.95,80
08-08-2024,Southeast Asia,Storage,203,276,46.33,99.07,1,90.34,1.95,80
08-08-2024,Southeast Asia,Network,384,492,67.18,98.53,1,90.34,1.95,80
08-08-2024,Korea Central,Compute,288,350,45.25,99.78,1,90.34,1.95,80
08-08-2024,Korea Central,Storage,251,291,84.81,99,1,90.34,1.95,80
08-08-2024,Korea Central,Network,502,642,167.8,99.54,1,90.34,1.95,80
08-08-2024,Central India,Compute,,622,141.78,98.7,1,90.34,1.95,80
08-08-2024,Central India,Storage,629,830,97.23,99.79,1,90.34,1.95,80
08-08-2024,Central India,Network,255,349,67.72,99.11,1,90.34,1.95,
09-08-2024,East Asia,Compute,552,734,147.5,98.7,0,90.68,4.99,67.33
09-08-2024,East Asia,Storage,611,718,103.17,99.87,0,90.68,4.99,67.33
09-08-2024,East Asia,Network,229,261,53.9,98.73,0,90.68,4.99,67.33
09-08-2024,South India,Compute,562,630,95.63,99.38,0,90.68,4.99,67.33
09-08-2024,South India,Storage,386,520,59.67,99.71,0,90.68,4.99,67.33
09-08-2024,South India,Network,366,,110.27,98.6,0,90.68,4.99,67.33
09-08-2024,Japan East,Compute,544,609,178.94,98.56,0,90.68,4.99,67.33
09-08-2024,Japan East,Storage,517,643,111.1,99.17,0,90.68,4.99,67.33
09-08-2024,Japan East,Network,,261,77.16,99.66,0,90.68,4.99,67.33
09-08-2024,Southeast Asia,Compute,669,873,141.49,98.8,0,90.68,4.99,67.33
09-08-2024,Southeast Asia,Storage,176,242,38.78,99.19,0,90.68,4.99,67.33
09-08-2024,Southeast Asia,Network,328,,94.65,99.77,0,90.68,4.99,67.33
09-08-2024,Korea Central,Compute,564,772,193.49,98.87,0,90.68,4.99,67.33
09-08-2024,Korea Central,Storage,314,423,100.82,99.22,0,90.68,4.99,67.33
09-08-2024,Korea Central,Network,376,460,92.19,99,0,90.68,4.99,67.33
09-08-2024,Central India,Compute,605,708,160.82,98.69,0,90.68,4.99,67.33
09-08-2024,Central India,Storage,371,429,125.6,98.98,0,90.68,4.99,67.33
09-08-2024,Central India,Network,374,413,119.16,99.08,0,90.68,4.99,67.33
10-08-2024,East Asia,Compute,257,294,75.3,99.54,0,90.09,,
10-08-2024,East Asia,Storage,396,456,100.13,98.78,0,90.09,3.57,85.31
10-08-2024,East Asia,Network,602,801,157.16,98.72,0,90.09,3.57,85.31
10-08-2024,South India,Compute,178,205,30.6,99.48,0,90.09,3.57,85.31
10-08-2024,South India,Storage,218,241,73.36,98.69,0,90.09,3.57,85.31
10-08-2024,South India,Network,359,490,77.36,98.82,0,90.09,3.57,85.31
10-08-2024,Japan East,Compute,246,279,77.92,99.38,0,90.09,3.57,85.31
10-08-2024,Japan East,Storage,210,283,63.73,99.5,0,90.09,3.57,85.31
10-08-2024,Japan East,Network,223,294,70.42,99.83,0,90.09,3.57,85.31
10-08-2024,Southeast Asia,Compute,478,664,160.03,99.42,0,90.09,3.57,85.31
10-08-2024,Southeast Asia,Storage,209,276,57.03,98.51,0,90.09,3.57,85.31
10-08-2024,Southeast Asia,Network,420,494,94.95,98.93,0,90.09,3.57,85.31
10-08-2024,Korea Central,Compute,198,259,68.88,98.78,0,90.09,3.57,85.31
10-08-2024,Korea Central,Storage,296,392,80.66,98.59,0,90.09,3.57,85.31
10-08-2024,Korea Central,Network,294,369,87.81,98.96,0,90.09,3.57,85.31
10-08-2024,Central India,Compute,332,379,114.52,98.84,0,90.09,3.57,85.31
10-08-2024,Central India,Storage,345,477,77.3,99.94,0,90.09,3.57,
10-08-2024,Central India,Network,399,534,99.68,99.2,0,90.09,3.57,85.31
11-08-2024,East Asia,Compute,662,831,112.48,98.51,0,87.61,3.14,83.58
11-08-2024,East Asia,Storage,273,304,81.69,99.73,0,87.61,,83.58
11-08-2024,East Asia,Network,460,577,146.86,99.8,0,87.61,3.14,83.58
11-08-2024,South India,Compute,313,358,103.27,98.6,0,87.61,3.14,83.58
11-08-2024,South India,Storage,597,661,,99.98,0,87.61,3.14,83.58
11-08-2024,South India,Network,438,548,66.39,99.18,0,87.61,3.14,83.58
11-08-2024,Japan East,Compute,512,633,139.39,99.49,0,87.61,3.14,83.58
11-08-2024,Japan East,Storage,289,370,80.34,99.72,0,87.61,3.14,83.58
11-08-2024,Japan East,Network,360,413,110.24,99.25,0,,3.14,83.58
11-08-2024,Southeast Asia,Compute,334,463,115.17,99.25,0,,3.14,83.58
11-08-2024,Southeast Asia,Storage,,251,76.06,99.56,0,87.61,3.14,83.58
11-08-2024,Southeast Asia,Network,263,327,44.2,98.56,0,87.61,3.14,83.58
11-08-2024,Korea Central,Compute,283,353,61.15,99.05,0,87.61,3.14,83.58
11-08-2024,Korea Central,Storage,428,501,78.17,98.73,0,87.61,3.14,83.58
11-08-2024,Korea Central,Network,665,776,161.25,98.81,0,87.61,3.14,83.58
11-08-2024,Central India,Compute,622,715,207.12,99.72,0,87.61,3.14,83.58
11-08-2024,Central India,Storage,220,272,40.87,99.75,0,87.61,3.14,83.58
11-08-2024,Central India,Network,302,355,49.58,99.14,0,87.61,3.14,83.58
12-08-2024,East Asia,Compute,309,,87.54,98.78,1,87.7,4.06,69.14
12-08-2024,East Asia,Storage,523,712,106.93,99.04,1,87.7,4.06,69.14
12-08-2024,East Asia,Network,590,801,183.64,99.9,1,87.7,4.06,69.14
12-08-2024,South India,Compute,377,520,73.87,99.48,1,87.7,4.06,69.14
12-08-2024,South India,Storage,178,243,45.38,99.01,1,87.7,4.06,69.14
12-08-2024,South India,Network,298,347,101.8,99.7,1,87.7,4.06,69.14
12-08-2024,Japan East,Compute,258,331,68.81,99.25,1,87.7,,69.14
12-08-2024,Japan East,Storage,377,448,120.25,98.63,1,87.7,4.06,69.14
12-08-2024,Japan East,Network,421,,78.21,99.73,1,87.7,4.06,69.14
12-08-2024,Southeast Asia,Compute,584,750,124.58,99.41,1,87.7,4.06,69.14
12-08-2024,Southeast Asia,Storage,576,777,175.02,99.29,1,87.7,4.06,69.14
12-08-2024,Southeast Asia,Network,480,548,155.29,99.94,1,87.7,4.06,69.14
12-08-2024,Korea Central,Compute,442,596,,98.57,1,87.7,4.06,69.14
12-08-2024,Korea Central,Storage,392,484,87.84,98.57,1,87.7,4.06,69.14
12-08-2024,Korea Central,Network,370,479,123.24,98.96,1,87.7,4.06,69.14
12-08-2024,Central India,Compute,437,519,150.69,98.83,1,87.7,4.06,69.14
12-08-2024,Central India,Storage,287,376,84.75,99.67,1,87.7,4.06,69.14
12-08-2024,Central India,Network,601,686,154.76,99.81,1,87.7,4.06,69.14
13-08-2024,East Asia,Compute,525,606,151.36,99.7,1,89.37,1.95,63.97
13-08-2024,East Asia,Storage,231,293,35.95,98.91,1,89.37,1.95,63.97
13-08-2024,East Asia,Network,604,777,186.37,99.63,1,89.37,1.95,63.97
13-08-2024,South India,Compute,564,,138.03,99.59,1,89.37,1.95,63.97
13-08-2024,South India,Storage,338,387,62.37,99.77,1,89.37,1.95,63.97
13-08-2024,South India,Network,319,363,48.27,98.91,1,89.37,1.95,63.97
13-08-2024,Japan East,Compute,416,558,99.49,99.69,1,89.37,1.95,63.97
13-08-2024,Japan East,Storage,563,777,152.19,98.81,1,89.37,1.95,63.97
13-08-2024,Japan East,Network,,743,103.16,99.39,1,89.37,1.95,63.97
13-08-2024,Southeast Asia,Compute,327,452,64.35,99.12,1,89.37,1.95,63.97
13-08-2024,Southeast Asia,Storage,466,622,102.46,98.68,1,89.37,1.95,63.97
13-08-2024,Southeast Asia,Network,279,376,83.19,99.67,1,89.37,1.95,63.97
13-08-2024,Korea Central,Compute,234,307,65.42,98.82,1,89.37,1.95,63.97
13-08-2024,Korea Central,Storage,167,197,31.85,98.97,1,89.37,1.95,63.97
13-08-2024,Korea Central,Network,663,905,181.23,,1,89.37,1.95,63.97
13-08-2024,Central India,Compute,235,282,78.57,99.35,1,89.37,1.95,63.97
13-08-2024,Central India,Storage,532,630,83.97,99.57,1,89.37,1.95,63.97
13-08-2024,Central India,Network,516,677,120.39,99.81,1,89.37,1.95,63.97
14-08-2024,East Asia,Compute,478,613,161.7,99.75,1,,2.67,
14-08-2024,East Asia,Storage,541,596,128.02,99.9,1,86.26,2.67,
14-08-2024,East Asia,Network,256,334,71.42,99.09,1,,2.67,85.35
14-08-2024,South India,Compute,234,270,61.75,98.55,1,86.26,2.67,85.35
14-08-2024,South India,Storage,212,284,63.56,99.17,1,86.26,2.67,85.35
14-08-2024,South India,Network,434,509,104.93,99.27,1,86.26,2.67,85.35
14-08-2024,Japan East,Compute,601,827,186.51,98.91,1,86.26,2.67,85.35
14-08-2024,Japan East,Storage,426,563,95.42,99.51,1,,2.67,85.35
14-08-2024,Japan East,Network,312,417,54.33,99.91,1,86.26,2.67,85.35
14-08-2024,Southeast Asia,Compute,472,614,109.02,98.82,1,86.26,2.67,85.35
14-08-2024,Southeast Asia,Storage,277,371,81.16,98.88,1,86.26,2.67,85.35
14-08-2024,Southeast Asia,Network,572,784,169.61,99.08,1,86.26,2.67,85.35
14-08-2024,Korea Central,Compute,202,233,37.51,99.41,1,86.26,2.67,85.35
14-08-2024,Korea Central,Storage,312,414,79.58,99.51,1,,2.67,85.35
14-08-2024,Korea Central,Network,584,,156.11,99.08,1,86.26,2.67,85.35
14-08-2024,Central India,Compute,484,572,167.41,99.57,1,86.26,2.67,85.35
14-08-2024,Central India,Storage,346,414,114.28,99.52,1,86.26,2.67,85.35
14-08-2024,Central India,Network,374,507,65.91,99.42,1,86.26,2.67,85.35
15-08-2024,East Asia,Compute,648,854,212.44,99.95,0,88.74,3.34,62.25
15-08-2024,East Asia,Storage,588,792,160.09,99.46,0,88.74,3.34,62.25
15-08-2024,East Asia,Network,201,263,49.49,99.8,0,88.74,3.34,62.25
15-08-2024,South India,Compute,199,253,51.44,99.24,0,88.74,3.34,62.25
15-08-2024,South India,Storage,222,269,61.26,99.65,0,88.74,3.34,62.25
15-08-2024,South India,Network,555,670,130.62,99.62,0,88.74,,62.25
15-08-2024,Japan East,Compute,365,431,76.94,99.97,0,88.74,3.34,62.25
15-08-2024,Japan East,Storage,577,639,109.02,99.28,0,88.74,3.34,
15-08-2024,Japan East,Network,290,384,48.27,99.04,0,88.74,3.34,62.25
15-08-2024,Southeast Asia,Compute,172,195,59.2,99.89,0,88.74,3.34,62.25
15-08-2024,Southeast Asia,Storage,451,545,96.59,98.69,0,88.74,,
15-08-2024,Southeast Asia,Network,458,633,155.03,99.3,0,88.74,3.34,62.25
15-08-2024,Korea Central,Compute,291,374,80.28,98.87,0,88.74,3.34,62.25
15-08-2024,Korea Central,Storage,361,404,90.18,98.9,0,88.74,3.34,62.25
15-08-2024,Korea Central,Network,247,,81.41,,0,88.74,3.34,62.25
15-08-2024,Central India,Compute,438,,102.75,99.87,0,88.74,3.34,62.25
15-08-2024,Central India,Storage,504,605,144.68,99.89,0,88.74,3.34,62.25
15-08-2024,Central India,Network,395,483,71.19,99.39,0,88.74,3.34,62.25
16-08-2024,East Asia,Compute,392,489,135.61,99.74,1,88.44,3.66,89.6
16-08-2024,East Asia,Storage,266,297,62.74,98.61,1,88.44,3.66,89.6
16-08-2024,East Asia,Network,372,463,67.02,,1,88.44,3.66,89.6
16-08-2024,South India,Compute,568,634,183.18,98.65,1,88.44,3.66,89.6
16-08-2024,South India,Storage,409,557,102.32,98.59,1,88.44,3.66,89.6
16-08-2024,South India,Network,604,707,194.84,99.85,1,88.44,3.66,89.6
16-08-2024,Japan East,Compute,261,288,79.55,98.97,1,88.44,3.66,89.6
16-08-2024,Japan East,Storage,182,226,52.29,99.33,1,88.44,3.66,89.6
16-08-2024,Japan East,Network,625,725,94.37,98.75,1,,3.66,89.6
16-08-2024,Southeast Asia,Compute,396,524,71.57,99.19,1,88.44,3.66,89.6
16-08-2024,Southeast Asia,Storage,515,663,173.89,99.57,1,88.44,3.66,89.6
16-08-2024,Southeast Asia,Network,415,528,88.18,98.95,1,88.44,3.66,89.6
16-08-2024,Korea Central,Compute,501,676,114.33,98.58,1,88.44,3.66,89.6
16-08-2024,Korea Central,Storage,285,374,86.51,98.67,1,88.44,3.66,89.6
16-08-2024,Korea Central,Network,514,685,121.67,98.89,1,88.44,3.66,89.6
16-08-2024,Central India,Compute,456,568,129.21,99.38,1,88.44,3.66,89.6
16-08-2024,Central India,Storage,395,531,121.86,99.53,1,88.44,3.66,89.6
16-08-2024,Central India,Network,237,,50.24,99.89,1,88.44,3.66,89.6
17-08-2024,East Asia,Compute,253,341,84.79,99.6,0,89.35,3.66,60.68
17-08-2024,East Asia,Storage,352,395,80.93,99.33,0,89.35,3.66,60.68
17-08-2024,East Asia,Network,251,343,60.44,99.9,0,89.35,3.66,60.68
17-08-2024,South India,Compute,593,718,143.17,99.71,0,89.35,3.66,60.68
17-08-2024,South India,Storage,301,415,55.84,99.24,0,89.35,3.66,60.68
17-08-2024,South India,Network,639,772,199.31,99.33,0,89.35,3.66,60.68
17-08-2024,Japan East,Compute,,263,45.41,99.88,0,89.35,3.66,60.68
17-08-2024,Japan East,Storage,440,522,149.95,98.92,0,89.35,3.66,60.68
17-08-2024,Japan East,Network,358,455,80.74,98.52,0,89.35,3.66,60.68
17-08-2024,Southeast Asia,Compute,192,239,46.86,99.67,0,89.35,3.66,60.68
17-08-2024,Southeast Asia,Storage,622,826,197.46,,0,89.35,3.66,60.68
17-08-2024,Southeast Asia,Network,332,425,87.52,98.54,0,89.35,3.66,60.68
17-08-2024,Korea Central,Compute,169,205,38.95,99.11,0,,3.66,60.68
17-08-2024,Korea Central,Storage,202,254,64.3,99.77,0,89.35,3.66,60.68
17-08-2024,Korea Central,Network,343,469,112.4,98.89,0,89.35,3.66,60.68
17-08-2024,Central India,Compute,431,580,99.61,99.44,0,89.35,3.66,60.68
17-08-2024,Central India,Storage,330,440,60.83,99,0,89.35,3.66,60.68
17-08-2024,Central India,Network,330,431,62.2,98.82,0,89.35,3.66,60.68
18-08-2024,East Asia,Compute,273,357,94.18,99.36,1,87.08,2.92,70.99
18-08-2024,East Asia,Storage,632,709,146.11,98.64,1,87.08,2.92,70.99
18-08-2024,East Asia,Network,475,621,,98.55,1,87.08,2.92,70.99
18-08-2024,South India,Compute,469,624,121.38,98.88,1,87.08,2.92,70.99
18-08-2024,South India,Storage,497,575,107.62,99.17,1,87.08,2.92,70.99
18-08-2024,South India,Network,292,364,54.64,99.06,1,87.08,2.92,70.99
18-08-2024,Japan East,Compute,639,799,,99.44,1,87.08,2.92,70.99
18-08-2024,Japan East,Storage,573,640,160.76,99.2,1,87.08,2.92,70.99
18-08-2024,Japan East,Network,515,643,105.64,99.58,1,87.08,2.92,70.99
18-08-2024,Southeast Asia,Compute,192,256,32.34,99.44,1,87.08,2.92,
18-08-2024,Southeast Asia,Storage,283,321,42.48,98.71,1,87.08,2.92,70.99
18-08-2024,Southeast Asia,Network,496,635,128.34,99.51,1,87.08,2.92,70.99
18-08-2024,Korea Central,Compute,174,205,46.6,99.19,1,87.08,2.92,70.99
18-08-2024,Korea Central,Storage,478,579,85.99,99.38,1,87.08,,70.99
18-08-2024,Korea Central,Network,498,585,115.37,99.54,1,87.08,2.92,70.99
18-08-2024,Central India,Compute,361,449,118.05,99.25,1,87.08,2.92,70.99
18-08-2024,Central India,Storage,528,709,179.27,98.84,1,87.08,2.92,70.99
18-08-2024,Central India,Network,287,368,91.45,99.37,1,,2.92,70.99
19-08-2024,East Asia,Compute,588,670,179.52,99.14,1,86.83,2.55,64.72
19-08-2024,East Asia,Storage,470,596,161.56,98.85,1,86.83,2.55,64.72
19-08-2024,East Asia,Network,331,367,102.67,99.57,1,86.83,2.55,64.72
19-08-2024,South India,Compute,538,648,164,99.87,1,86.83,2.55,64.72
19-08-2024,South India,Storage,415,,112.6,99.78,1,86.83,2.55,64.72
19-08-2024,South India,Network,496,636,103.76,99.91,1,86.83,2.55,64.72
19-08-2024,Japan East,Compute,208,245,46.69,98.66,1,86.83,2.55,64.72
19-08-2024,Japan East,Storage,488,639,125.04,98.63,1,86.83,2.55,64.72
